,book_id,title,format,authors,size,publicationYear,genres
1446094,7431.0,One Flew Over the Cuckoo's Nest,Mass Market Paperback,7285,325,1963,"fiction,history,historical fiction,biography"
1446856,1436.0,Kindred,Paperback,29535,287,2004,"fiction,history,historical fiction,biography,fantasy,paranormal,young-adult"
1451407,7469.0,"The Elite (The Selection, #2)",Hardcover,2987125,336,2013,"young-adult,romance,fantasy,paranormal,fiction"
1455508,14588.0,Eating Animals,Hardcover,2617,341,2009,"non-fiction,fiction,history,historical fiction,biography"
1457681,18850.0,"James Potter and the Hall of Elders' Crossing (James Potter, #1)",ebook,1127619,549,2007,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
1460262,8401.0,The Dark Half,Paperback,3389,469,1990,"mystery,thriller,crime,fantasy,paranormal,fiction"
1460264,8430.0,'Salem's Lot,Paperback,3389,483,1991,"mystery,thriller,crime,fantasy,paranormal,fiction"
1460772,7316.0,A Raisin in the Sun,Hardcover,3732,160,2002,"fiction,history,historical fiction,biography,young-adult,poetry"
1461037,255.0,The Goldfinch,Hardcover,8719,771,2013,"fiction,mystery,thriller,crime"
1462833,12748.0,"Old Man's War (Old Man's War, #1)",Mass Market Paperback,4763,351,2007,"fiction,fantasy,paranormal"
1463186,2805.0,"Dorothy Must Die (Dorothy Must Die, #1)",Hardcover,7305254,452,2014,"young-adult,fiction,fantasy,paranormal,romance,mystery,thriller,crime"
1463337,5976.0,"Eon: Dragoneye Reborn (Eon, #1)",Hardcover,88685,531,2008,"fantasy,paranormal,young-adult,fiction,romance,history,historical fiction,biography"
1464912,17421.0,"Ender's Shadow (Ender's Shadow, #1)",Paperback,589,469,2002,"fiction,young-adult,fantasy,paranormal,children"
1467541,1597.0,"The Rosie Project (Don Tillman, #1)",Hardcover,1895943,297,2013,"fiction,romance"
1468434,992.0,"Sabriel (Abhorsen,  #1)",Mass Market Paperback,8347,491,1996,"young-adult,fantasy,paranormal,romance,fiction,children"
1470605,284.0,The Everything Store: Jeff Bezos and the Age of Amazon,Hardcover,219908,384,2013,"history,historical fiction,biography,non-fiction,comics,graphic,fiction"
1475677,21820.0,"One Fish, Two Fish, Red Fish, Blue Fish",Hardcover,61105,64,2003,"children,fiction,poetry,fantasy,paranormal,young-adult"
1477639,15271.0,"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",Paperback,12470,482,2002,"mystery,thriller,crime,fiction"
1479573,4361.0,"The Transfer (Divergent, #0.1)",ebook,4039811,55,2013,"young-adult,fiction,fantasy,paranormal,romance"
1481603,774.0,We the Living,Paperback,"432,1421",464,1996,"fiction,history,historical fiction,biography,non-fiction,romance"
1482364,26321.0,"Just One Year (Just One Day, #2)",Kindle Edition,295178,336,2013,"young-adult,romance,fiction"
1482403,18934.0,Can You Keep a Secret?,Paperback,6160,218,2005,"romance,fiction,young-adult"
1485198,17180.0,I Am Legend and Other Stories,Paperback,8726,317,1997,"fiction,fantasy,paranormal,mystery,thriller,crime"
1486083,14804.0,Extremely Loud and Incredibly Close,Paperback,2617,326,2006,"fiction,history,historical fiction,biography,young-adult,mystery,thriller,crime"
1487393,13547.0,"Confessions of a Shopaholic (Shopaholic, #1)",Paperback,6160,368,2003,"fiction,romance,young-adult"
1487394,20992.0,"Shopaholic and Sister (Shopaholic, #4)",Paperback,6160,388,2006,"fiction,romance,young-adult"
1487395,18932.0,"Shopaholic Takes Manhattan (Shopaholic, #2)",Paperback,6160,387,2004,"fiction,romance,young-adult"
1488235,52161.0,"Into the Gauntlet (The 39 Clues, #10)",Hardcover,14617,327,2010,"mystery,thriller,crime,young-adult,fiction,children,fantasy,paranormal,history,historical fiction,biography"
1490033,40294.0,Start with Why: How Great Leaders Inspire Everyone to Take Action,Hardcover,3158574,256,2009,non-fiction
1491304,72298.0,The Pilgrim's Progress,Paperback,16244,324,2003,"fiction,fantasy,paranormal,history,historical fiction,biography,non-fiction,young-adult,poetry"
1491560,12867.0,"Rapture (Fallen, #4)",Kindle Edition,2905297,466,2012,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1492705,24503.0,The Gambler,Paperback,"3137322,69892,212842",188,2003,"fiction,history,historical fiction,biography,romance"
1494017,6525.0,"Wings (Wings, #1)",Hardcover,2096360,290,2009,"fantasy,paranormal,young-adult,romance,fiction"
1495490,295.0,The Rise and Fall of the Third Reich: A History of Nazi Germany,Mass Market Paperback,13360,1614,1990,"history,historical fiction,biography,non-fiction"
1498282,13168.0,The Day of the Triffids,Paperback,36332,228,2003,"fiction,fantasy,paranormal,mystery,thriller,crime"
1499928,10232.0,November 9,Paperback,5430144,310,2015,"romance,young-adult,fiction"
1501472,25032.0,Understanding Comics: The Invisible Art,Paperback,33907,215,1994,"comics,graphic,non-fiction,history,historical fiction,biography,fiction,young-adult"
1503615,1387.0,"Catching Fire (The Hunger Games, #2)",Hardcover,153394,391,2009,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1504035,5712.0,"Pushing the Limits (Pushing the Limits, #1)",Hardcover,4575371,392,2012,"young-adult,romance,fiction,mystery,thriller,crime"
1504906,57902.0,The Art of Travel,Paperback,13199,272,2004,"non-fiction,history,historical fiction,biography,fiction"
1505009,41266.0,Feel the Fear and Do It Anyway,Paperback,4562105,240,1998,non-fiction
1505187,1600.0,"Hollow City (Miss Peregrine’s Peculiar Children, #2)",Hardcover,3046613,400,2014,"fiction,fantasy,paranormal,young-adult,history,historical fiction,biography,mystery,thriller,crime,romance,children"
1506770,1673.0,"Crooked Kingdom (Six of Crows, #2)",Kindle Edition,4575289,536,2016,"fantasy,paranormal,young-adult,fiction,romance,mystery,thriller,crime"
1508882,7386.0,For Whom the Bell Tolls,Paperback,1455,471,1995,"fiction,history,historical fiction,biography,romance"
1512167,8282.0,"The Vampire Lestat (The Vampire Chronicles, #2)",Paperback,7577,481,2004,"fantasy,paranormal,fiction,history,historical fiction,biography,mystery,thriller,crime,romance"
1512785,17116.0,House of Leaves,Paperback,13974,705,2000,"fiction,fantasy,paranormal,mystery,thriller,crime"
1513591,20612.0,The War of the Worlds,Paperback,"880695,7779",192,2002,"fiction,fantasy,paranormal,mystery,thriller,crime"
1513592,297.0,World War Z: An Oral History of the Zombie War,Hardcover,5791,342,2006,"fantasy,paranormal,fiction,history,historical fiction,biography,mystery,thriller,crime,young-adult"
1513870,171.0,How to Stop Worrying and Start Living,Paperback,3317,358,2004,non-fiction
1513873,792.0,How to Win Friends and Influence People,Paperback,3317,288,1998,non-fiction
1514163,3777.0,"Oryx and Crake (MaddAddam, #1)",Paperback,3472,400,2004,"fiction,fantasy,paranormal"
1514481,7474.0,"Ignite Me (Shatter Me, #3)",Kindle Edition,4637539,421,2014,"young-adult,romance,fantasy,paranormal,fiction"
1516838,19768.0,Fun Home: A Family Tragicomic,Paperback,21982,232,2007,"comics,graphic,non-fiction,history,historical fiction,biography,fiction,young-adult"
1517191,7176.0,A Farewell to Arms,Paperback,"1455,851957",293,2004,"fiction,history,historical fiction,biography,romance"
1517395,41903.0,A Work in Progress,Paperback,8434126,212,2015,"non-fiction,history,historical fiction,biography,young-adult"
1517768,1545.0,"Red Queen (Red Queen, #1)",Hardcover,7074943,383,2015,"fantasy,paranormal,young-adult,fiction,romance"
1520799,13176.0,"Red Seas Under Red Skies (Gentleman Bastard, #2)",Hardcover,73149,558,2007,"fantasy,paranormal,fiction,mystery,thriller,crime,romance"
1526143,6451.0,"Walking Disaster (Beautiful, #2)",Paperback,4464118,448,2013,"romance,young-adult,fiction"
1532382,26196.0,"The Invasion of the Tearling (The Queen of the Tearling, #2)",Hardcover,6953956,515,2015,"fantasy,paranormal,young-adult,fiction,romance,mystery,thriller,crime"
1534465,20928.0,"Chain Reaction (Perfect Chemistry, #3)",Hardcover,274533,319,2011,"young-adult,romance,fiction"
1534657,115032.0,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,Paperback,398,272,2005,non-fiction
1534664,1294.0,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Mass Market Paperback,401,540,2006,"fiction,non-fiction,history,historical fiction,biography"
1535495,909.0,The Tipping Point: How Little Things Can Make a Big Difference,Paperback,1439,301,2002,"non-fiction,history,historical fiction,biography,fiction"
1535680,19806.0,Musicophilia: Tales of Music and the Brain,Hardcover,843200,400,2007,"non-fiction,history,historical fiction,biography"
1536412,97160.0,"Three Men in a Boat (Three Men, #1)",Mass Market Paperback,3352,184,1994,"fiction,history,historical fiction,biography,non-fiction"
1539154,21560.0,"The Amulet of Samarkand (Bartimaeus, #1)",Hardcover,33467,462,2003,"fantasy,paranormal,young-adult,fiction,children,history,historical fiction,biography,mystery,thriller,crime"
1539177,7943.0,Marley and Me: Life and Love With the World's Worst Dog,Hardcover,8002,291,2005,"non-fiction,history,historical fiction,biography,fiction,young-adult,romance,comics,graphic"
1541445,37137.0,Monster,Paperback,13291,281,2004,"young-adult,fiction,mystery,thriller,crime,children,non-fiction"
1541604,82857.0,"Good Night, Mr. Tom",Paperback,93351,320,1986,"fiction,history,historical fiction,biography,young-adult,children"
1542063,18940.0,"Queen of Babble (Queen of Babble, #1)",Hardcover,11654,309,2006,"romance,fiction,young-adult"
1542680,8426.0,Siddhartha,Mass Market Paperback,"1113469,8463",152,1981,"fiction,history,historical fiction,biography,non-fiction"
1542946,20978.0,"The Princess Diaries (The Princess Diaries, #1)",Library Binding,"11654,263994,1287453",283,2001,"young-adult,romance,fiction,children,fantasy,paranormal"
1543228,7460.0,"Requiem (Delirium, #3)",Hardcover,2936493,391,2013,"young-adult,romance,fiction,fantasy,paranormal"
1543229,7473.0,"Pandemonium (Delirium, #2)",Hardcover,2936493,375,2012,"fiction,fantasy,paranormal,young-adult,romance"
1543555,8058.0,The Last Lecture,Hardcover,"287960,678030",206,2008,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
1545895,17187.0,The Tommyknockers,Mass Market Paperback,3389,747,1993,"fiction,mystery,thriller,crime,fantasy,paranormal"
1547724,13541.0,The Storied Life of A.J. Fikry,Hardcover,40593,260,2014,"fiction,romance,mystery,thriller,crime"
1548607,17694.0,The Aeneid,Paperback,"919,573688",442,1990,"poetry,fiction,history,historical fiction,biography,fantasy,paranormal,non-fiction"
1550181,8418.0,"Out from Boneville (Bone, #1)",Paperback,"5951,166029",138,2005,"comics,graphic,fantasy,paranormal,fiction,young-adult,children"
1552859,7393.0,Persuasion,Paperback,"1265,362983,26484",249,2004,"fiction,romance,history,historical fiction,biography"
1552863,1199.0,The Jane Austen Book Club,Paperback,1448,288,2005,"fiction,romance"
1553473,229.0,"Murder on the Orient Express (Hercule Poirot, #10)",Paperback,"123715,6573436,4720520",322,2004,"mystery,thriller,crime,fiction,history,historical fiction,biography"
1553516,423.0,The Call of the Wild,Paperback,1240,172,2001,"young-adult,fiction,history,historical fiction,biography,children,fantasy,paranormal"
1553676,14839.0,P.S. I Love You,Paperback,7116,470,2005,"romance,fiction,young-adult"
1555361,14419.0,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",Paperback,"153732,1411091",192,2007,"fantasy,paranormal,romance,young-adult,comics,graphic,fiction,mystery,thriller,crime"
1558734,573.0,Free: The Future of a Radical Price,Hardcover,1756,288,2009,"non-fiction,history,historical fiction,biography"
1561573,724.0,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,Paperback,"34517,651457",211,2006,non-fiction
1561678,1603.0,"Allegiant (Divergent, #3)",Hardcover,4039811,526,2013,"young-adult,fiction,fantasy,paranormal,romance"
1562234,7992.0,The Color Purple,Paperback,7380,295,2004,"fiction,history,historical fiction,biography"
1563732,21048.0,Ulysses,Paperback,5144,810,1990,fiction
1564920,20663.0,Sold,Hardcover,26250,268,2006,"young-adult,fiction,poetry,non-fiction,history,historical fiction,biography"
1565544,12885.0,Seriously... I'm Kidding,Hardcover,40648,241,2011,"non-fiction,history,historical fiction,biography,fiction"
1566991,24173.0,"1st to Die (Women's Murder Club, #1)",Paperback,3780,462,2005,"mystery,thriller,crime,fiction,romance"
1566999,6788.0,"School's Out—Forever (Maximum Ride, #2)",Hardcover,3780,409,2006,"young-adult,fantasy,paranormal,fiction,romance,mystery,thriller,crime,children"
1567890,7996.0,Scar Tissue,Paperback,"2955,5777662",465,2005,"non-fiction,history,historical fiction,biography,comics,graphic"
1569631,14566.0,Small Great Things,Hardcover,7128,480,2016,"fiction,mystery,thriller,crime"
1569673,20977.0,"Vision in White (Bride Quartet, #1)",Paperback,625,325,2009,"romance,fiction"
1570764,23777.0,"The Girl in the Spider's Web (Millennium, #4)",Hardcover,"242659,706255,3105358",400,2015,"fiction,mystery,thriller,crime"
1572079,77385.0,"Ancestors of Avalon (Avalon, #5)",Paperback,"34850,4841825",360,2005,"fantasy,paranormal,fiction,history,historical fiction,biography,romance,young-adult"
1577025,162982.0,أرض زيكولا,Paperback,4475150,288,2015,"fantasy,paranormal,fiction,romance,mystery,thriller,crime"
1578924,1167.0,The Blind Assassin,Paperback,3472,637,2001,"fiction,history,historical fiction,biography,mystery,thriller,crime,romance,fantasy,paranormal"
1579804,460.0,The Secret Garden,Hardcover,2041,331,1998,"fiction,children,young-adult,history,historical fiction,biography,fantasy,paranormal,mystery,thriller,crime"
1580903,20516.0,The Communist Manifesto,Paperback,"7084,2900919,6441",288,2002,"non-fiction,history,historical fiction,biography,fiction"
1581808,624.0,Good to Great: Why Some Companies Make the Leap... and Others Don't,Hardcover,2826,320,2001,non-fiction
1581993,49400.0,طه الغريب,Paperback,2994581,256,2010,"romance,fiction"
1582008,7505.0,"Silence (Hush, Hush, #3)",Hardcover,2876763,448,2011,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1584128,1368.0,All the Light We Cannot See,Hardcover,28186,531,2014,"fiction,history,historical fiction,biography,young-adult"
1584591,14698.0,Along for the Ride,Hardcover,2987,383,2009,"young-adult,romance,fiction"
1584852,943.0,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",Hardcover,"1077326,2927",320,1997,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
1586065,833.0,A Time to Kill,Paperback,721,515,2004,"fiction,mystery,thriller,crime,history,historical fiction,biography"
1591302,23372.0,1/4 جرام,Paperback,3306075,644,2008,"fiction,non-fiction"
1591349,6294.0,"The Summoning (Darkest Powers, #1)",Hardcover,7581,390,2008,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1592353,759.0,Romeo and Juliet,Mass Market Paperback,"947,16347186",283,2004,"fiction,romance,poetry,history,historical fiction,biography,young-adult"
1592373,837.0,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Paperback,106,211,1973,"fantasy,paranormal,young-adult,fiction,children"
1593577,25274.0,Big Magic: Creative Living Beyond Fear,Hardcover,11679,288,2015,non-fiction
1594815,34943.0,The Tibetan Book of Living and Dying,Paperback,"60281,9048",464,2012,non-fiction
1596994,15089.0,Quidditch Through the Ages,Hardcover,"57990,1077326",64,2001,"fantasy,paranormal,young-adult,fiction,children,non-fiction"
1597028,14947.0,"Rise of the Evening Star (Fablehaven, #2)",Hardcover,25052,456,2007,"young-adult,fantasy,paranormal,fiction,children,mystery,thriller,crime"
1601043,12809.0,"The Austere Academy (A Series of Unfortunate Events, #5)",Hardcover,"36746,44524",221,2000,"fiction,young-adult,children,fantasy,paranormal,mystery,thriller,crime"
1603733,1596.0,The Husband's Secret,Hardcover,322069,396,2013,"mystery,thriller,crime,fiction"
1603753,38883.0,"Memories, Dreams, Reflections",Paperback,"38285,574570,35436,245392",430,1989,"non-fiction,history,historical fiction,biography,comics,graphic"
1604455,757.0,The Merchant of Venice,Paperback,"947,16347169,569383,8140",237,1992,"fiction,poetry,romance,history,historical fiction,biography"
1607611,7300.0,The Bell Jar,Paperback,4379,244,2006,"fiction,non-fiction,history,historical fiction,biography,comics,graphic"
1613274,23779.0,Bet Me,Paperback,19005,391,2004,"romance,fiction"
1613545,13998.0,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,Hardcover,7097332,336,2004,"non-fiction,romance"
1613819,16316.0,The Two Princesses of Bamarre,Paperback,13677,304,2004,"fantasy,paranormal,young-adult,fiction,children,romance,history,historical fiction,biography"
1616310,20073.0,The Bastard of Istanbul,Hardcover,6542440,368,2007,"fiction,history,historical fiction,biography"
